Gender,Age,Education,EducationField,YearsAtCompany,Department,EnvironmentSatisfaction,JobLevel,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,State,AgeWhenHired,MaritalStatus,PercentSalaryHike,StockOptionLevel,Compensation
F,36.0,Masters,Life Sciences,17.0,Research & Development,High,Junior Associate,1.0,No,Excellent,18.0,1.0,3.0,13.0,15.0,14.0,6.5359,NY,36.0,Single,16.0,No Option Plan,0
F,36.0,Bachelors,Other,1.0,Research & Development,Low,Associate,7.0,No,Excellent,9.0,3.0,2.0,0.0,0.0,0.0,9.5197,NJ,26.0,Divorced,14.0,Full Option Plan,1
M,26.0,Bachelors,Life Sciences,3.0,Research & Development,Low,Junior Associate,6.0,Yes,Excellent,6.0,2.0,3.0,2.0,1.0,2.0,9.4879,NJ,45.0,Married,14.0,Full Option Plan,0
M,21.0,Bachelors,Life Sciences,1.0,Finance,High,Junior Associate,1.0,No,Excellent,1.0,6.0,2.0,0.0,1.0,0.0,8.1063,NY,20.0,Single,13.0,No Option Plan,0
M,51.0,Masters,Life Sciences,10.0,Finance,Low,Junior Associate,9.0,Yes,Excellent,18.0,2.0,4.0,0.0,2.0,7.0,7.6654,NJ,25.0,Married,12.0,Small Option Plan,0
F,28.0,Some College,Technical Degree,10.0,Finance,Medium,Manager,1.0,No,Excellent,10.0,2.0,2.0,7.0,1.0,9.0,7.8462,NJ,39.0,Single,12.0,No Option Plan,1
F,33.0,Masters,Medical,13.0,Finance,Low,Associate,1.0,No,Outstanding,14.0,4.0,3.0,7.0,3.0,8.0,7.0461,NY,34.0,Single,22.0,No Option Plan,0
M,25.0,Below College,Technical Degree,7.0,Finance,Very High,Junior Associate,1.0,Yes,Excellent,7.0,3.0,4.0,7.0,5.0,6.0,1.5963,NY,38.0,Married,15.0,Full Option Plan,0
M,26.0,Bachelors,Medical,1.0,Research & Development,Low,Junior Associate,1.0,No,Outstanding,1.0,0.0,2.0,1.0,0.0,0.0,6.0028,NY,50.0,Divorced,20.0,Full Option Plan,0
M,33.0,Bachelors,Medical,2.0,Research & Development,Low,Junior Associate,4.0,Yes,Outstanding,5.0,0.0,3.0,2.0,2.0,2.0,8.6002,NJ,49.0,Single,20.0,No Option Plan,0
F,28.0,Bachelors,Medical,1.0,Research & Development,Low,Junior Associate,1.0,No,Excellent,1.0,2.0,3.0,0.0,0.0,0.0,4.5353,NY,28.0,Divorced,15.0,Large Option Plan,0
M,39.0,Bachelors,Life Sciences,18.0,Research & Development,Low,Executive,7.0,No,Excellent,21.0,4.0,3.0,7.0,11.0,5.0,4.5882,NY,20.0,Divorced,11.0,Small Option Plan,1
M,18.0,Below College,Medical,0.0,Research & Development,High,Junior Associate,1.0,No,Excellent,0.0,0.0,3.0,0.0,0.0,0.0,9.3724,NY,36.0,Single,12.0,No Option Plan,0
M,31.0,Bachelors,Medical,2.0,Research & Development,High,Junior Associate,1.0,No,Excellent,2.0,5.0,2.0,2.0,2.0,2.0,7.7935,NY,36.0,Married,12.0,Full Option Plan,0
F,28.0,Below College,Life Sciences,1.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,1.0,4.0,2.0,1.0,0.0,0.0,5.5882,NY,37.0,Married,11.0,No Option Plan,0
M,44.0,Masters,Life Sciences,6.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,6.0,4.0,3.0,4.0,0.0,2.0,9.2627,NY,28.0,Single,11.0,No Option Plan,0
F,22.0,Masters,Life Sciences,0.0,Research & Development,High,Junior Associate,0.0,Yes,Excellent,1.0,5.0,3.0,0.0,0.0,0.0,6.4303,NY,36.0,Married,11.0,Full Option Plan,0
F,41.0,Some College,Life Sciences,1.0,Research & Development,Low,Junior Associate,6.0,No,Excellent,5.0,2.0,1.0,0.0,0.0,0.0,9.7696,NY,24.0,Divorced,17.0,Full Option Plan,0
F,24.0,Some College,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,1.0,3.0,1.0,0.0,0.0,0.0,5.806,NJ,31.0,Married,13.0,Full Option Plan,0
F,19.0,Bachelors,Medical,1.0,Information Technology,Low,Junior Associate,1.0,Yes,Outstanding,1.0,2.0,4.0,1.0,0.0,0.0,8.1486,NJ,19.0,Single,25.0,No Option Plan,0
M,21.0,Some College,Life Sciences,2.0,Information Technology,Low,Junior Associate,1.0,No,Outstanding,2.0,2.0,1.0,2.0,2.0,2.0,6.282,NY,41.0,Single,20.0,No Option Plan,0
F,44.0,Bachelors,Medical,10.0,Information Technology,Low,Manager,1.0,No,Excellent,10.0,2.0,3.0,7.0,0.0,5.0,5.7058,NY,33.0,Married,11.0,Full Option Plan,1
M,29.0,Bachelors,Technical Degree,7.0,Information Technology,Medium,Junior Associate,3.0,Yes,Excellent,10.0,2.0,3.0,7.0,7.0,7.0,7.2237,NJ,42.0,Divorced,13.0,Large Option Plan,0
F,32.0,Some College,Life Sciences,10.0,Information Technology,Very High,Associate,1.0,No,Excellent,10.0,3.0,3.0,4.0,1.0,1.0,2.4086,NY,44.0,Married,18.0,Full Option Plan,1
M,39.0,Bachelors,Medical,5.0,Information Technology,High,Junior Associate,0.0,No,Excellent,6.0,2.0,3.0,2.0,0.0,3.0,8.9723,NY,32.0,Single,13.0,No Option Plan,0
M,44.0,Bachelors,Life Sciences,3.0,Research & Development,Low,Junior Associate,4.0,No,Excellent,10.0,4.0,4.0,2.0,1.0,2.0,7.8428,NY,26.0,Married,12.0,No Option Plan,0
M,58.0,Masters,Medical,10.0,Research & Development,High,Manager,7.0,Yes,Excellent,31.0,0.0,2.0,9.0,5.0,9.0,4.0772,NJ,39.0,Married,14.0,No Option Plan,1
M,31.0,Masters,Medical,10.0,Research & Development,Very High,Associate,1.0,Yes,Excellent,10.0,3.0,2.0,2.0,6.0,7.0,3.6559,NJ,43.0,Married,15.0,Large Option Plan,1
M,27.0,Masters,Life Sciences,8.0,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,8.0,2.0,3.0,2.0,7.0,7.0,7.7811,NJ,50.0,Single,13.0,No Option Plan,0
F,49.0,Some College,Life Sciences,4.0,Research & Development,Low,Associate,3.0,No,Outstanding,20.0,2.0,3.0,3.0,1.0,3.0,6.876,NY,35.0,Single,20.0,No Option Plan,0
M,29.0,Below College,Other,8.0,Research & Development,High,Manager,0.0,Yes,Excellent,9.0,1.0,3.0,7.0,7.0,7.0,8.2573,NY,33.0,Single,12.0,No Option Plan,1
M,31.0,Bachelors,Life Sciences,1.0,Research & Development,Low,Junior Associate,1.0,No,Excellent,1.0,3.0,4.0,0.0,0.0,0.0,3.0228,NY,19.0,Single,12.0,No Option Plan,0
M,39.0,Bachelors,Life Sciences,1.0,Research & Development,Low,Junior Associate,2.0,Yes,Outstanding,11.0,2.0,4.0,0.0,0.0,0.0,8.2361,NY,29.0,Single,23.0,No Option Plan,0
F,31.0,Doctorate,Life Sciences,10.0,Research & Development,High,Manager,1.0,No,Excellent,10.0,2.0,3.0,8.0,4.0,7.0,6.8367,NY,36.0,Single,11.0,No Option Plan,1
M,31.0,Bachelors,Life Sciences,2.0,Research & Development,Medium,Junior Associate,6.0,Yes,Excellent,7.0,2.0,1.0,2.0,2.0,2.0,6.7751,NY,36.0,Married,13.0,Full Option Plan,0
M,24.0,Bachelors,Medical,0.0,Research & Development,Medium,Junior Associate,2.0,Yes,Excellent,4.0,2.0,2.0,0.0,0.0,0.0,3.0918,NY,44.0,Single,11.0,No Option Plan,0
M,28.0,Some College,Medical,0.0,Research & Development,High,Junior Associate,7.0,No,Excellent,8.0,2.0,2.0,0.0,0.0,0.0,5.6979,NY,43.0,Single,11.0,No Option Plan,0
M,29.0,Masters,Technical Degree,9.0,Finance,Low,Junior Associate,6.0,No,Excellent,11.0,2.0,1.0,7.0,0.0,7.0,7.7639,NJ,46.0,Single,13.0,No Option Plan,0
M,40.0,Masters,Life Sciences,5.0,Finance,Very High,Junior Associate,3.0,No,Excellent,15.0,3.0,1.0,4.0,1.0,0.0,8.5005,NJ,39.0,Single,14.0,No Option Plan,0
M,31.0,Bachelors,Life Sciences,7.0,Finance,Very High,Junior Associate,1.0,No,Excellent,7.0,2.0,1.0,2.0,7.0,7.0,8.0274,NY,20.0,Single,12.0,No Option Plan,0
M,35.0,Bachelors,Life Sciences,1.0,Finance,Low,Junior Associate,1.0,Yes,Excellent,1.0,2.0,3.0,0.0,0.0,0.0,0.671,NY,33.0,Divorced,12.0,Full Option Plan,0
M,53.0,Doctorate,Technical Degree,33.0,Finance,High,Manager,0.0,No,Excellent,34.0,4.0,3.0,7.0,1.0,9.0,9.0457,NY,36.0,Married,16.0,Full Option Plan,1
M,38.0,Bachelors,Medical,5.0,Research & Development,High,Associate,4.0,No,Excellent,7.0,2.0,3.0,2.0,1.0,4.0,7.4862,NY,23.0,Married,11.0,Large Option Plan,1
F,28.0,Bachelors,Medical,1.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,1.0,3.0,3.0,1.0,0.0,0.0,3.8663,NY,32.0,Married,17.0,Small Option Plan,0
M,40.0,Bachelors,Life Sciences,4.0,Research & Development,Low,Junior Associate,3.0,Yes,Excellent,10.0,3.0,1.0,2.0,0.0,3.0,5.8604,NY,46.0,Single,14.0,No Option Plan,0
F,23.0,Below College,Medical,5.0,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,5.0,2.0,3.0,4.0,1.0,2.0,4.6638,NY,22.0,Single,11.0,No Option Plan,0
F,32.0,Masters,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,1.0,2.0,3.0,0.0,0.0,0.0,6.4257,NY,20.0,Single,12.0,No Option Plan,0
M,43.0,Bachelors,Technical Degree,1.0,Research & Development,High,Junior Associate,9.0,Yes,Excellent,6.0,4.0,3.0,0.0,0.0,0.0,3.6686,NY,42.0,Married,16.0,Full Option Plan,0
F,22.0,Below College,Medical,1.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,1.0,6.0,3.0,0.0,0.0,0.0,8.8952,NY,26.0,Married,17.0,No Option Plan,0
M,44.0,Some College,Medical,5.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,6.0,2.0,2.0,3.0,2.0,3.0,5.126,NY,21.0,Divorced,12.0,Small Option Plan,0
F,34.0,Masters,Life Sciences,7.0,Research & Development,Very High,Associate,4.0,No,Excellent,11.0,3.0,2.0,1.0,0.0,7.0,5.1884,NY,50.0,Married,17.0,Full Option Plan,1
M,37.0,Masters,Medical,10.0,Research & Development,Very High,Associate,1.0,No,Excellent,10.0,4.0,1.0,3.0,0.0,8.0,7.8771,NY,29.0,Single,15.0,No Option Plan,0
F,46.0,Some College,Medical,9.0,Research & Development,Very High,Associate,4.0,No,Outstanding,13.0,2.0,4.0,7.0,3.0,7.0,2.7325,NY,28.0,Married,22.0,Full Option Plan,1
F,29.0,Some College,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,Yes,Outstanding,1.0,3.0,2.0,0.0,1.0,0.0,8.6033,NY,45.0,Single,24.0,No Option Plan,0
M,22.0,Below College,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,Yes,Outstanding,1.0,2.0,3.0,0.0,0.0,0.0,8.097,NY,48.0,Single,23.0,No Option Plan,0
F,34.0,Masters,Technical Degree,5.0,Research & Development,Very High,Junior Associate,1.0,Yes,Outstanding,5.0,2.0,3.0,2.0,3.0,0.0,4.9507,NY,31.0,Married,23.0,Full Option Plan,0
M,56.0,Some College,Life Sciences,4.0,Research & Development,Low,Junior Associate,1.0,No,Excellent,5.0,3.0,3.0,2.0,1.0,0.0,8.8273,NY,20.0,Single,16.0,No Option Plan,0
F,32.0,Some College,Life Sciences,4.0,Research & Development,Low,Junior Associate,3.0,Yes,Excellent,8.0,2.0,3.0,1.0,0.0,3.0,8.3225,NJ,30.0,Single,14.0,No Option Plan,0
M,28.0,Bachelors,Technical Degree,4.0,Finance,High,Junior Associate,5.0,No,Excellent,6.0,2.0,2.0,1.0,0.0,3.0,7.902,NY,22.0,Divorced,12.0,Full Option Plan,0
M,29.0,Masters,Medical,2.0,Finance,Low,Junior Associate,9.0,Yes,Excellent,4.0,3.0,4.0,2.0,2.0,2.0,1.6171,NY,24.0,Married,14.0,Small Option Plan,1
M,56.0,Some College,Technical Degree,10.0,Finance,Very High,Junior Associate,8.0,No,Excellent,14.0,4.0,1.0,9.0,9.0,8.0,6.6039,NY,40.0,Married,11.0,Full Option Plan,0
F,37.0,Some College,Other,0.0,Finance,Very High,Junior Associate,6.0,Yes,Excellent,7.0,3.0,3.0,0.0,0.0,0.0,5.4618,NJ,35.0,Single,15.0,No Option Plan,0
M,28.0,Bachelors,Life Sciences,4.0,Finance,High,Junior Associate,5.0,Yes,Excellent,6.0,4.0,3.0,2.0,0.0,3.0,6.2434,NY,39.0,Single,14.0,No Option Plan,0
F,34.0,Below College,Medical,4.0,Research & Development,Medium,Junior Associate,2.0,No,Excellent,8.0,2.0,3.0,2.0,1.0,3.0,5.1362,NY,41.0,Single,11.0,No Option Plan,0
M,32.0,Below College,Life Sciences,10.0,Research & Development,Medium,Junior Associate,1.0,Yes,Outstanding,10.0,5.0,3.0,2.0,6.0,7.0,9.4288,NY,22.0,Single,22.0,No Option Plan,0
M,24.0,Bachelors,Medical,2.0,Research & Development,Medium,Junior Associate,2.0,Yes,Excellent,6.0,2.0,2.0,0.0,2.0,0.0,7.8332,NY,31.0,Married,16.0,Full Option Plan,0
M,26.0,Bachelors,Life Sciences,1.0,Research & Development,Low,Junior Associate,1.0,No,Excellent,1.0,2.0,2.0,0.0,0.0,1.0,9.0306,NY,38.0,Single,12.0,No Option Plan,0
M,41.0,Bachelors,Technical Degree,22.0,Research & Development,Medium,VP to C-Level,1.0,No,Excellent,23.0,0.0,3.0,15.0,15.0,8.0,5.5308,NJ,46.0,Married,12.0,No Option Plan,1
M,48.0,Some College,Life Sciences,1.0,Research & Development,Low,Manager,9.0,Yes,Excellent,23.0,2.0,3.0,0.0,0.0,0.0,9.2951,NY,38.0,Single,13.0,No Option Plan,1
M,28.0,Masters,Technical Degree,2.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,2.0,3.0,2.0,2.0,2.0,2.0,4.061,NY,22.0,Single,13.0,No Option Plan,0
M,36.0,Bachelors,Medical,1.0,Information Technology,Very High,Junior Associate,0.0,Yes,Excellent,2.0,0.0,2.0,0.0,0.0,0.0,3.1542,NY,23.0,Married,17.0,Full Option Plan,0
M,20.0,Bachelors,Life Sciences,1.0,Information Technology,Very High,Junior Associate,1.0,Yes,Excellent,1.0,5.0,3.0,0.0,1.0,0.0,8.2853,NY,32.0,Single,18.0,No Option Plan,0
M,34.0,Bachelors,Life Sciences,9.0,Information Technology,Low,Associate,1.0,Yes,Outstanding,9.0,3.0,3.0,7.0,0.0,6.0,2.03,NY,22.0,Single,24.0,No Option Plan,1
F,56.0,Masters,Life Sciences,5.0,Information Technology,Medium,Junior Associate,9.0,Yes,Excellent,7.0,2.0,3.0,4.0,4.0,3.0,4.1828,NJ,30.0,Married,18.0,Small Option Plan,1
M,58.0,Masters,Medical,40.0,Information Technology,Very High,Manager,1.0,No,Excellent,40.0,3.0,2.0,10.0,15.0,6.0,9.0226,NY,49.0,Married,12.0,Full Option Plan,1
M,51.0,Masters,Life Sciences,4.0,Information Technology,Low,Manager,2.0,No,Excellent,18.0,2.0,3.0,2.0,0.0,3.0,9.5268,NJ,23.0,Single,15.0,No Option Plan,1
M,32.0,Bachelors,Medical,5.0,Research & Development,Low,Junior Associate,7.0,No,Outstanding,10.0,2.0,4.0,4.0,0.0,4.0,4.863,NY,47.0,Single,22.0,No Option Plan,0
M,19.0,Bachelors,Life Sciences,1.0,Research & Development,Medium,Junior Associate,1.0,No,Outstanding,1.0,3.0,2.0,0.0,1.0,0.0,9.0989,NY,24.0,Single,22.0,No Option Plan,0
M,35.0,Some College,Life Sciences,1.0,Research & Development,Medium,Associate,3.0,Yes,Excellent,8.0,1.0,3.0,0.0,0.0,1.0,6.6882,NY,26.0,Married,13.0,No Option Plan,1
M,38.0,Below College,Medical,1.0,Research & Development,Medium,Associate,7.0,Yes,Excellent,17.0,2.0,3.0,0.0,0.0,0.0,7.0415,NY,29.0,Married,19.0,No Option Plan,1
F,30.0,Bachelors,Technical Degree,5.0,Research & Development,Very High,Junior Associate,5.0,Yes,Excellent,8.0,5.0,3.0,2.0,0.0,4.0,2.9345,NJ,34.0,Single,11.0,No Option Plan,0
F,29.0,Bachelors,Technical Degree,6.0,Research & Development,High,Junior Associate,0.0,No,Excellent,7.0,1.0,2.0,2.0,1.0,5.0,7.4647,NY,49.0,Single,14.0,No Option Plan,0
M,29.0,Below College,Medical,4.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,4.0,3.0,2.0,3.0,0.0,1.0,1.5137,NY,38.0,Single,13.0,No Option Plan,0
M,33.0,Bachelors,Medical,5.0,Research & Development,High,Junior Associate,5.0,Yes,Excellent,8.0,2.0,1.0,4.0,0.0,4.0,3.3433,NY,35.0,Married,13.0,Full Option Plan,0
M,33.0,Some College,Life Sciences,9.0,Research & Development,Low,Junior Associate,7.0,No,Outstanding,13.0,3.0,4.0,7.0,1.0,7.0,1.8751,NY,28.0,Married,20.0,No Option Plan,0
F,32.0,Bachelors,Life Sciences,3.0,Research & Development,Very High,Junior Associate,0.0,Yes,Excellent,4.0,2.0,1.0,2.0,1.0,2.0,7.3432,NJ,47.0,Single,14.0,No Option Plan,0
F,37.0,Bachelors,Medical,1.0,Marketing,Low,Manager,6.0,No,Excellent,17.0,5.0,3.0,0.0,0.0,0.0,8.9664,NY,49.0,Divorced,11.0,Large Option Plan,1
M,31.0,Some College,Medical,5.0,Marketing,High,Junior Associate,0.0,No,Excellent,6.0,2.0,4.0,4.0,1.0,4.0,9.8841,NY,34.0,Single,11.0,No Option Plan,0
M,28.0,Masters,Life Sciences,0.0,Marketing,Low,Junior Associate,2.0,No,Excellent,5.0,5.0,1.0,0.0,0.0,0.0,6.8787,NY,34.0,Single,11.0,No Option Plan,0
M,47.0,Masters,Life Sciences,10.0,Marketing,Low,Manager,1.0,Yes,Excellent,10.0,2.0,2.0,7.0,9.0,9.0,2.7863,NY,50.0,Married,12.0,Full Option Plan,1
M,44.0,Bachelors,Life Sciences,1.0,Marketing,Very High,Junior Associate,3.0,Yes,Outstanding,19.0,0.0,1.0,0.0,0.0,0.0,7.5705,NJ,24.0,Divorced,22.0,Full Option Plan,0
F,26.0,Masters,Medical,3.0,Research & Development,Low,Junior Associate,2.0,Yes,Excellent,5.0,2.0,3.0,2.0,0.0,2.0,4.6206,NJ,34.0,Divorced,13.0,Full Option Plan,0
F,18.0,Bachelors,Life Sciences,0.0,Research & Development,High,Junior Associate,1.0,No,Excellent,0.0,2.0,3.0,0.0,0.0,0.0,6.7542,NJ,23.0,Single,13.0,No Option Plan,0
M,52.0,Masters,Medical,8.0,Research & Development,High,Associate,2.0,No,Excellent,11.0,3.0,2.0,2.0,7.0,7.0,8.8357,NY,19.0,Married,15.0,No Option Plan,1
F,28.0,Masters,Medical,3.0,Research & Development,Low,Junior Associate,5.0,Yes,Excellent,5.0,4.0,2.0,2.0,2.0,2.0,5.0743,NJ,43.0,Married,13.0,No Option Plan,0
M,29.0,Masters,Other,7.0,Operations,Medium,Junior Associate,1.0,Yes,Excellent,7.0,4.0,2.0,7.0,0.0,7.0,5.4022,NJ,50.0,Married,11.0,No Option Plan,0
F,26.0,Below College,Technical Degree,6.0,Operations,High,Junior Associate,0.0,No,Outstanding,7.0,2.0,3.0,4.0,0.0,4.0,4.8866,NY,29.0,Single,22.0,No Option Plan,0
M,30.0,Bachelors,Technical Degree,1.0,Operations,High,Junior Associate,9.0,Yes,Outstanding,3.0,4.0,3.0,0.0,0.0,0.0,7.4892,NJ,24.0,Single,23.0,No Option Plan,0
M,25.0,Bachelors,Medical,2.0,Operations,Low,Junior Associate,5.0,No,Excellent,6.0,5.0,3.0,2.0,0.0,2.0,8.4872,NY,24.0,Married,13.0,Full Option Plan,0
M,29.0,Doctorate,Technical Degree,2.0,Operations,High,Junior Associate,5.0,No,Excellent,6.0,2.0,4.0,2.0,1.0,1.0,9.9692,NJ,31.0,Married,16.0,No Option Plan,0
M,33.0,Below College,Medical,7.0,Operations,Medium,Manager,7.0,Yes,Excellent,15.0,2.0,4.0,6.0,7.0,7.0,3.137,NY,39.0,Married,12.0,No Option Plan,1
M,33.0,Below College,Medical,4.0,Operations,Low,Junior Associate,7.0,No,Excellent,8.0,2.0,3.0,3.0,1.0,3.0,7.5597,NY,50.0,Divorced,13.0,Small Option Plan,0
F,31.0,Bachelors,Life Sciences,1.0,Research & Development,Low,Manager,3.0,No,Excellent,12.0,2.0,3.0,0.0,0.0,0.0,9.9334,NY,45.0,Married,12.0,No Option Plan,1
F,22.0,Below College,Technical Degree,2.0,Research & Development,High,Junior Associate,5.0,No,Excellent,4.0,3.0,3.0,2.0,1.0,2.0,6.1686,NJ,50.0,Single,16.0,No Option Plan,0
F,26.0,Bachelors,Technical Degree,1.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,1.0,3.0,1.0,0.0,0.0,0.0,8.655,NJ,46.0,Single,18.0,No Option Plan,0
F,24.0,Bachelors,Life Sciences,6.0,Research & Development,Low,Junior Associate,1.0,Yes,Excellent,6.0,4.0,3.0,3.0,1.0,2.0,5.2699,NJ,34.0,Married,16.0,Full Option Plan,0
F,20.0,Below College,Medical,1.0,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,1.0,5.0,3.0,0.0,1.0,1.0,3.5324,NY,47.0,Single,11.0,No Option Plan,0
F,33.0,Bachelors,Life Sciences,10.0,Research & Development,Low,Junior Associate,1.0,Yes,Excellent,10.0,3.0,3.0,8.0,9.0,7.0,8.8608,NY,50.0,Single,11.0,No Option Plan,0
F,28.0,Some College,Life Sciences,7.0,Research & Development,Low,Junior Associate,7.0,Yes,Excellent,10.0,4.0,3.0,7.0,3.0,7.0,3.9147,NY,31.0,Single,13.0,No Option Plan,0
M,42.0,Bachelors,Medical,2.0,Research & Development,High,Junior Associate,6.0,Yes,Excellent,7.0,2.0,3.0,2.0,2.0,2.0,3.9769,NY,42.0,Divorced,12.0,No Option Plan,0
F,33.0,Masters,Other,10.0,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,10.0,2.0,2.0,9.0,7.0,8.0,6.0287,NY,45.0,Single,13.0,No Option Plan,0
M,55.0,Bachelors,Medical,5.0,Research & Development,Very High,VP to C-Level,5.0,Yes,Excellent,24.0,2.0,3.0,2.0,1.0,4.0,5.1184,NY,42.0,Married,13.0,Full Option Plan,1
F,23.0,Bachelors,Life Sciences,0.0,Research & Development,High,Junior Associate,1.0,Yes,Outstanding,1.0,2.0,3.0,0.0,0.0,0.0,7.5722,NY,38.0,Married,21.0,Large Option Plan,0
M,29.0,Some College,Life Sciences,1.0,Research & Development,Medium,Junior Associate,1.0,Yes,Excellent,1.0,1.0,3.0,0.0,0.0,0.0,4.7589,NY,21.0,Married,11.0,Full Option Plan,0
M,58.0,Masters,Life Sciences,31.0,Research & Development,Very High,VP to C-Level,7.0,Yes,Excellent,40.0,2.0,3.0,15.0,13.0,8.0,8.0724,NY,41.0,Single,12.0,No Option Plan,1
F,28.0,Masters,Medical,2.0,Research & Development,High,Junior Associate,6.0,No,Excellent,5.0,3.0,2.0,2.0,2.0,1.0,9.1638,NY,28.0,Single,17.0,No Option Plan,0
F,26.0,Some College,Medical,8.0,Marketing,High,Junior Associate,1.0,Yes,Excellent,8.0,2.0,3.0,7.0,1.0,7.0,8.9296,NY,46.0,Married,14.0,Full Option Plan,0
M,35.0,Masters,Life Sciences,10.0,Marketing,Very High,Junior Associate,1.0,Yes,Excellent,10.0,3.0,2.0,2.0,7.0,8.0,7.4101,NY,47.0,Divorced,19.0,Full Option Plan,0
F,32.0,Masters,Life Sciences,1.0,Marketing,Low,Junior Associate,1.0,Yes,Outstanding,1.0,2.0,1.0,0.0,0.0,1.0,5.7074,NY,40.0,Single,24.0,No Option Plan,0
M,58.0,Below College,Life Sciences,1.0,Marketing,Very High,Junior Associate,9.0,Yes,Excellent,3.0,3.0,2.0,0.0,0.0,0.0,9.974,NY,39.0,Divorced,14.0,Full Option Plan,0
M,21.0,Below College,Other,1.0,Marketing,Very High,Junior Associate,1.0,No,Excellent,1.0,3.0,2.0,0.0,0.0,0.0,8.6768,NY,22.0,Single,19.0,No Option Plan,0
F,22.0,Below College,Life Sciences,3.0,Research & Development,Medium,Associate,0.0,Yes,Excellent,4.0,3.0,4.0,2.0,0.0,2.0,7.9755,NJ,37.0,Married,19.0,Full Option Plan,0
F,41.0,Masters,Life Sciences,7.0,Research & Development,Medium,Junior Associate,4.0,Yes,Excellent,10.0,1.0,2.0,7.0,1.0,0.0,5.0068,NY,33.0,Divorced,13.0,Full Option Plan,0
F,39.0,Bachelors,Medical,2.0,Research & Development,Very High,Junior Associate,7.0,Yes,Outstanding,8.0,2.0,1.0,2.0,2.0,2.0,7.6932,NY,21.0,Married,21.0,No Option Plan,0
M,20.0,Bachelors,Technical Degree,1.0,Research & Development,Low,Junior Associate,1.0,No,Excellent,1.0,2.0,3.0,0.0,0.0,0.0,8.4007,NY,28.0,Single,19.0,No Option Plan,0
F,58.0,Bachelors,Technical Degree,1.0,Research & Development,Very High,Junior Associate,4.0,No,Outstanding,7.0,4.0,3.0,0.0,0.0,0.0,5.2881,NJ,25.0,Single,24.0,No Option Plan,0
F,31.0,Some College,Medical,3.0,Research & Development,High,Junior Associate,0.0,Yes,Outstanding,4.0,0.0,3.0,2.0,1.0,2.0,3.8473,NY,40.0,Single,22.0,No Option Plan,0
M,29.0,Bachelors,Life Sciences,0.0,Information Technology,Very High,Junior Associate,6.0,Yes,Outstanding,3.0,5.0,3.0,0.0,0.0,0.0,5.0849,NY,36.0,Single,20.0,No Option Plan,0
F,30.0,Bachelors,Life Sciences,5.0,Information Technology,Low,Junior Associate,4.0,Yes,Excellent,7.0,2.0,3.0,2.0,0.0,1.0,5.6704,NY,43.0,Married,11.0,No Option Plan,0
M,35.0,Masters,Other,4.0,Information Technology,High,Junior Associate,1.0,Yes,Outstanding,5.0,2.0,1.0,2.0,0.0,2.0,8.8093,NY,20.0,Divorced,24.0,Full Option Plan,0
M,20.0,Bachelors,Medical,1.0,Information Technology,Very High,Junior Associate,1.0,Yes,Excellent,1.0,2.0,3.0,0.0,0.0,0.0,6.2583,NY,32.0,Single,15.0,No Option Plan,0
M,30.0,Bachelors,Medical,3.0,Information Technology,Medium,Junior Associate,0.0,No,Excellent,4.0,3.0,3.0,2.0,1.0,2.0,6.7434,NY,49.0,Single,17.0,No Option Plan,0
M,37.0,Some College,Medical,1.0,Information Technology,Low,Associate,5.0,No,Excellent,15.0,2.0,1.0,0.0,0.0,0.0,9.5884,NJ,34.0,Married,15.0,No Option Plan,1
M,36.0,Masters,Life Sciences,17.0,Research & Development,High,Junior Associate,1.0,No,Excellent,18.0,1.0,3.0,13.0,15.0,14.0,5.3161,NY,36.0,Single,16.0,No Option Plan,0
F,36.0,Bachelors,Other,1.0,Research & Development,Low,Associate,7.0,No,Excellent,9.0,3.0,2.0,0.0,0.0,0.0,8.6042,NJ,26.0,Divorced,14.0,Full Option Plan,1
F,26.0,Bachelors,Life Sciences,3.0,Research & Development,Low,Junior Associate,6.0,Yes,Excellent,6.0,2.0,3.0,2.0,1.0,2.0,7.1259,NY,45.0,Married,14.0,Full Option Plan,0
M,21.0,Bachelors,Life Sciences,1.0,Research & Development,High,Junior Associate,1.0,No,Excellent,1.0,6.0,2.0,0.0,1.0,0.0,2.2572,NY,20.0,Single,13.0,No Option Plan,0
